Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.09
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.06
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.03
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.01
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.01
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.19
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.17
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.14
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.11
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.1
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.08
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.05
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.02
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.02
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.15
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.13
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.12
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.09
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.06
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.03
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.02
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.17
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.14
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.14
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.12
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.1
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.06
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.05
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.02
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.01
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.13
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.12
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.12
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.09
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.06
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.03
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.01
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.14
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.14
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.15
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.12
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.07
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.06
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.03
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.01
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.01
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.12
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.12
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.13
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.09
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.05
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.03
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.01
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.14
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.15
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.15
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.09
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.07
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.03
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.03
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.01
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.01
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.12
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.13
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.13
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.07
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.05
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.01
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.01
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.15
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.15
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.11
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.09
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.04
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.03
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.02
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.01
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.01
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.13
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.13
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.09
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.06
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.01
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.01
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.15
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.11
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.11
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.05
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.04
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.03
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.02
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.01
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.01
Bangladesh,BGD,2010,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.13
Bangladesh,BGD,2005,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.09
Bangladesh,BGD,2000,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.09
Bangladesh,BGD,1995,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.01
Bangladesh,BGD,1990,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.01
Bangladesh,BGD,1985,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.01
Bangladesh,BGD,1980,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0
Bangladesh,BGD,1975,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0
Bangladesh,BGD,1970,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5: Encouraging innovation by providers",SABER.GRVT.GOAL5,3
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 1: Teacher standards",SABER.GRVT.GOAL5.LVL1,1
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 2: Appointment and deployment of teachers",SABER.GRVT.GOAL5.LVL2,4
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 3: Teacher salaries",SABER.GRVT.GOAL5.LVL3,4
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 4: Teacher dismissal",SABER.GRVT.GOAL5.LVL4,4
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 5: Curriculum delivery",SABER.GRVT.GOAL5.LVL5,1
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 6: Classroom resourcing",SABER.GRVT.GOAL5.LVL6,1
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 7: Budget autonomy",SABER.GRVT.GOAL5.LVL7,3
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6: Holding schools accountable",SABER.GRVT.GOAL6,3
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 1: Student standards",SABER.GRVT.GOAL6.LVL1,2
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 2: Student assessment",SABER.GRVT.GOAL6.LVL2,3
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 3: Financial reporting",SABER.GRVT.GOAL6.LVL3,2
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 4: Inspection",SABER.GRVT.GOAL6.LVL4,4
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 5: Improvement planning",SABER.GRVT.GOAL6.LVL5,2
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 6: Sanctions and rewards",SABER.GRVT.GOAL6.LVL6,3
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7: Empowering all parents, students, and communities",SABER.GRVT.GOAL7,2
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7 Lever 1: Information",SABER.GRVT.GOAL7.LVL1,2
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7 Lever 2: Voice",SABER.GRVT.GOAL7.LVL2,2
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7 Lever 3: Selection",SABER.GRVT.GOAL7.LVL3,4
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7 Lever 4: Contributions",SABER.GRVT.GOAL7.LVL4,2
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8: Promoting diversity of supply",SABER.GRVT.GOAL8,2
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 1: Ownership",SABER.GRVT.GOAL8.LVL1,4
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 2: Certification standards",SABER.GRVT.GOAL8.LVL2,2
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 3: Market entry information",SABER.GRVT.GOAL8.LVL3,3
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 4: Regulatory fees",SABER.GRVT.GOAL8.LVL4,3
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 5: Funding",SABER.GRVT.GOAL8.LVL5,1
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 6: Incentives",SABER.GRVT.GOAL8.LVL6,1
Bangladesh,BGD,2016,"SABER: (Engaging the Private Sector, Government funded) Policy Goal 8 Lever 7: Planning",SABER.GRVT.GOAL8.LVL7,1
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 1: Vision for Tertiary Education,SABER.TER.GOAL1,2
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 1 Lever 1: Clear vision,SABER.TER.GOAL1.LVL1,2
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 2: Regulatory Framework for Tertiary Education,SABER.TER.GOAL2,3
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 2 Lever 1: Steering the system,SABER.TER.GOAL2.LVL1,3
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 3: Governance,SABER.TER.GOAL3,2
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 3 Lever 1: Articulation,SABER.TER.GOAL3.LVL1,2
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 3 Lever 2: Institutional autonomy,SABER.TER.GOAL3.LVL2,2
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 4: Finance,SABER.TER.GOAL4,2
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 4 Lever 1: Coverage of resource allocation,SABER.TER.GOAL4.LVL1,3
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 4 Lever 2: Resource allocation,SABER.TER.GOAL4.LVL2,1
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 4 Lever 3: Resource utilization (Equity),SABER.TER.GOAL4.LVL3,1
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 5: Quality Assurance,SABER.TER.GOAL5,2
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 5 Lever 1: Accreditation and Institutional Quality Standards,SABER.TER.GOAL5.LVL1,2
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 6: The Relevance of Tertiary Education for Economic and Social Needs,SABER.TER.GOAL6,3
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 6 Lever 1: Economic Development,SABER.TER.GOAL6.LVL1,4
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 6 Lever 2: Fostering RDI and Innovation,SABER.TER.GOAL6.LVL2,3
Bangladesh,BGD,2017,SABER: (Tertiary Education) Policy Goal 6 Lever 3: Fostering Social and Cultural Development and Environmental Protection and Sustainability,SABER.TER.GOAL6.LVL3,2
Bangladesh,BGD,2018,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,3578384
Bangladesh,BGD,2017,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,3667851
Bangladesh,BGD,2016,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,3129535
Bangladesh,BGD,2015,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,2864877
